quad	lat	lon	yr	mo	day	time	ship_code	#groups	data type	cruise	station												
7	3945	7356	61	1	31	170	31BQ	5	3	7650	25	0	190	5	190	10	190	15	200	20	210
7	3945	7356	62	1	13	170	31BQ	4	3	7659	12	0	370	5	370	10	360	15	360		
7	3945	7356	62	1	14	170	31BQ	5	3	7659	13	0	400	5	400	10	390	15	390	20	420
7	3945	7356	62	1	15	170	31BQ	5	3	7659	14	0	340	5	340	10	340	15	360	20	380
7	3945	7356	62	1	18	170	31BQ	5	3	7659	17	0	250	5	260	10	260	15	270	20	280
7	3945	7356	62	1	20	170	31BQ	5	3	7659	19	0	280	5	280	10	280	15	340	20	360
7	3945	7356	62	1	21	170	31BQ	5	3	7659	20	0	290	5	320	10	330	15	320	20	320
7	3945	7356	62	1	22	172	31BQ	5	3	7659	21	0	370	5	370	10	400	15	440	20	440
7	3945	7356	62	1	23	172	31BQ	5	3	7659	22	0	380	5	380	10	380	15	380	20	410
7	3945	7356	62	1	24	172	31BQ	5	3	7659	23	0	400	5	400	10	400	15	420	20	430
7	3945	7356	62	1	25	172	31BQ	5	3	7659	24	0	380	5	380	10	380	15	380	20	390
7	3945	7356	62	1	26	172	31BQ	5	3	7659	25	0	340	5	360	10	370	15	380	20	390
7	3945	7356	62	1	27	172	31BQ	5	3	7659	26	0	380	5	380	10	380	15	380	20	390
7	3945	7356	62	1	28	172	31BQ	5	3	7659	27	0	370	5	370	10	370	15	370	20	360
7	3945	7356	62	1	29	172	31BQ	5	3	7659	28	0	400	5	400	10	400	15	400	20	400
7	3945	7356	62	1	30	172	31BQ	5	3	7659	29	0	230	5	230	10	230	15	230	20	230
7	3945	7356	62	1	31	172	31BQ	5	3	7659	30	0	330	5	330	10	330	15	330	20	320
7	3945	7356	63	1	2	170	31BQ	5	3	7671	1	0	610	5	610	10	610	15	610	20	610
7	3945	7356	63	1	3	170	31BQ	5	3	7671	2	0	560	5	560	10	560	15	560	20	560
7	3945	7356	63	1	4	170	31BQ	5	3	7671	3	0	560	5	560	10	560	15	560	20	560
7	3945	7356	63	1	5	170	31BQ	5	3	7671	4	0	610	5	600	10	610	15	610	20	600
7	3945	7356	63	1	6	170	31BQ	5	3	7671	5	0	430	5	480	10	530	15	580	20	570
7	3945	7356	63	1	7	170	31BQ	5	3	7671	6	0	320	5	450	10	490	15	540	20	560
7	3945	7356	63	1	8	170	31BQ	5	3	7671	7	0	570	5	570	10	570	15	580	20	590
7	3945	7356	63	1	10	170	31BQ	5	3	7671	9	0	340	5	450	10	600	15	600	20	600
7	3945	7356	63	1	11	170	31BQ	5	3	7671	10	0	370	5	400	10	520	15	610	20	610
7	3945	7356	63	1	14	170	31BQ	5	3	7671	13	0	500	5	530	10	530	15	540	20	540
7	3945	7356	63	1	15	170	31BQ	5	3	7671	14	0	470	5	480	10	500	15	530	20	530
7	3945	7356	63	1	16	170	31BQ	5	3	7671	15	0	490	5	500	10	500	15	510	20	530
