1	4.1	4.1	4.1	4.1	4.1	NaN	32.35	NaN
2	4.4	4.1	4.1	4.1	4.0	NaN	32.46	NaN
4	3.9	3.9	3.9	3.9	3.9	NaN	32.42	32.44
5	4.4	4.4	4.4	4.4	4.4	4.4	32.47	NaN
6	4.5	4.4	4.4	4.4	4.4	NaN	32.35	NaN
7	4.6	4.6	4.6	4.6	4.6	4.6	32.40	NaN
9	4.2	4.2	4.2	4.2	4.2	NaN	32.68	NaN
10	4.2	4.2	4.2	4.2	4.2	NaN	32.40	NaN
11	4.1	4.0	4.0	4.2	4.2	4.2	32.35	32.34
13	4.4	NaN	NaN	NaN	NaN	NaN	32.28	NaN
14	3.8	3.8	3.8	3.8	3.7	3.6	32.36	NaN
17	3.0	2.9	2.9	2.9	2.9	2.9	33.29	NaN
15	3.9	3.2	3.2	3.2	3.2	3.2	32.41	32.44
19	4.4	NaN	NaN	NaN	NaN	NaN	32.34	NaN
20	3.8	3.0	3.1	3.1	3.2	3.3	32.36	NaN
21	3.2	3.3	3.3	3.2	3.2	3.2	32.29	32.98
24	3.3	2.1	3.1	2.9	2.9	2.9	32.40	NaN
28	2.8	2.8	2.8	2.8	2.7	NaN	33.30	NaN
