1	5.80	5.00	4.90	4.90	4.90	4.90	32.31	NaN
2	6.70	5.50	5.40	5.40	5.50	5.50	32.26	NaN
3	7.20	6.60	6.60	5.40	5.50	5.50	32.29	32.30
4	7.40	5.90	5.90	5.40	5.60	5.60	32.26	NaN
5	6.50	6.10	6.60	5.60	5.50	5.50	32.28	NaN
6	6.20	6.20	6.20	5.40	5.50	5.50	32.29	NaN
7	7.10	6.50	6.50	5.40	5.50	5.60	32.17	32.29
8	6.60	6.30	6.20	5.50	5.50	5.50	32.24	NaN
9	6.90	6.60	6.60	5.60	5.50	5.50	32.23	NaN
10	6.40	6.40	5.90	5.60	5.60	5.60	30.59	32.23
11	6.70	6.40	6.30	5.60	5.60	5.60	32.20	NaN
12	6.80	6.30	6.00	5.80	5.80	6.00	32.22	NaN
13	7.30	7.30	6.10	5.80	5.80	5.90	32.19	NaN
14	7.50	NaN	NaN	NaN	NaN	NaN	32.14	NaN
15	7.90	7.40	7.20	5.80	5.80	5.80	32.21	NaN
16	7.70	7.30	6.80	5.90	6.00	6.00	32.13	NaN
17	6.70	6.70	6.60	6.40	6.10	6.10	NaN	32.26
18	7.10	6.60	6.30	6.30	6.40	6.40	32.09	NaN
19	7.20	6.50	6.50	6.50	6.50	6.60	32.16	NaN
20	6.90	6.60	6.60	6.60	6.70	6.70	32.19	NaN
21	6.70	6.50	6.50	6.60	6.60	6.60	32.17	32.19
22	7.30	6.40	6.40	6.40	6.40	6.40	32.18	NaN
23	7.90	6.60	6.50	6.50	6.50	6.50	32.22	NaN
24	8.90	6.80	6.40	6.40	6.40	6.50	32.20	32.22
25	7.80	7.80	6.60	6.60	6.60	6.60	32.20	NaN
26	8.40	8.20	8.20	6.40	6.50	6.50	32.25	NaN
27	9.40	8.10	7.10	6.40	6.40	6.40	32.26	NaN
28	9.10	7.50	6.70	6.60	6.60	6.60	32.16	32.21
29	7.90	6.90	6.70	6.70	6.70	6.70	32.14	32.16
30	8.60	8.00	6.70	6.80	6.60	6.70	32.19	NaN
31	8.70	7.50	7.20	7.10	7.10	7.10	32.16	NaN
