1956	9	23	31.18	
1956	9	24	31.09	
1956	9	25	31.30	
1956	9	26	31.34	31.44
1956	9	27	31.30	
1956	9	28	31.61	
1956	9	29	31.36	
1956	9	30	31.37	
1956	9	31	31.36	
1956	10	1	29.72	
1956	10	2	29.42	31.74
1956	10	3	31.54	
1956	10	4	31.43	
1956	10	5	31.43	
1956	10	6	31.49	
1956	10	7	29.66	
1956	10	8	28.55	
1956	10	9	31.12	31.08
1956	10	10	30.80	
1956	10	11	30.92	
1956	10	12	30.98	
1956	10	13	30.64	
1956	10	14	31.23	
1956	10	15	31.21	
1956	10	16	32.28	32.30
1956	10	17	31.82	
1956	10	18		
1956	10	19	31.90	
1956	10	20	31.83	
1956	10	21	30.82	
1956	10	22	32.38	
1956	10	23	32.41	
1956	10	24	32.51	
1956	10	25	32.51	
1956	10	26	32.06	
1956	10	27	32.59	
1956	10	28	31.60	
1956	10	29	31.71	
1956	10	30	31.71	
1957	1	13	30.72	
1957	1	14	32.06	
1957	1	15	32.62	
1957	1	16	32.64	
1957	1	17	33.13	
1957	1	18	32.24	32.25
1957	1	19	31.63	
1957	1	20	32.36	
1957	1	21	30.00	
1957	1	22	30.36	
1957	1	23	32.98	
1957	1	24	33.02	
1957	1	25	33.20	33.22
1957	1	26	33.30	
1957	1	27	31.92	
1957	1	28	32.60	
1957	1	29	31.25	
1957	1	30	32.20	
1957	1	31	30.86	
1957	2	1	30.89	33.29
1957	2	2	30.88	
1957	2	3	30.33	
1957	2	4	30.30	
1957	2	5	31.76	
1957	2	6	29.22	
1957	2	7	28.59	
1957	2	8	29.19	33.25
1957	2	9	28.53	
1957	2	10	28.75	
1957	2	11	31.56	
1957	2	12	31.78	
1957	2	13	31.96	
1957	2	14	32.48	
1957	2	15	32.66	
1957	2	16	32.16	
1957	2	17	32.03	
1957	2	18	30.99	
1957	2	19	30.79	
1957	2	20	31.82	
1957	2	21	32.39	
1957	2	22	32.39	32.73
1957	2	23	31.07	
1957	2	24	32.09	
1957	2	25	30.14	
1957	2	26	31.00	
1957	2	27	31.31	
1957	2	28	32.60	
1957	3	1	32.84	32.94
1957	3	2	31.79	
1957	3	3	31.64	
1957	3	4	31.00	
1957	3	5	31.59	
1957	3	6	29.07	
1957	3	7	32.16	
1957	3	8	31.88	32.40
1957	3	9	32.32	
1957	3	10	31.74	
1957	3	11	31.63	
1957	3	12	31.83	
1957	3	13	30.31	
1957	3	14	31.05	
1957	3	15	30.93	31.84
1957	3	16	31.86	
1957	3	17	31.94	
1957	3	18	31.70	
1957	3	19	32.48	
1957	3	20	32.48	
1957	3	21	32.52	
1957	3	22	30.00	32.49
1957	3	23	29.68	
1957	3	24	28.04	
1957	3	25	32.38	
1957	3	26	31.84	
1957	3	27	31.49	
1957	3	28	30.99	
1957	3	29	32.71	31.40
1957	3	30	32.04	
1957	3	31	32.26	
1957	4	1	31.26	
1957	4	2	30.27	
1957	4	3	31.32	
1957	4	4	31.37	
1957	4	5	31.21	32.15
1957	4	6	30.42	
1957	4	7	29.18	
1957	4	8	30.03	
1957	4	9	31.10	
1957	4	10	28.75	
1957	4	11	28.53	
1957	4	12	26.11	32.68
1957	4	13	30.83	
1957	4	14	30.88	
1957	4	15	29.13	
1957	4	16	28.81	
1957	4	17	29.82	
1957	4	18	28.16	
1957	4	19		
1957	4	20		
1957	4	21	28.18	
1957	4	22	28.29	
1957	4	23	29.52	
1957	4	24	28.66	
1957	4	25	25.50	
1957	4	26	28.77	
1957	4	27		
1957	4	28	31.07	
1957	6	8	30.61	
1957	6	9	30.62	
1957	6	10	28.96	
1957	6	11	29.76	
1957	6	12	30.01	
1957	6	13	30.03	
1957	6	14	29.85	32.92
1957	6	15	29.78	
1957	6	16	30.17	
1957	6	17	31.49	
1957	6	18	29.40	
1957	6	19	28.24	
1957	6	20	29.90	
1957	6	21	29.79	32.05
1957	6	22	28.26	
1957	6	23	30.51	
1957	6	24	31.63	
1957	6	25	31.09	
1957	6	26	31.54	
1957	6	27	30.30	
1957	6	28	30.82	32.20
1957	6	29	30.39	
1957	6	30	30.43	
1957	7	1	30.72	
1957	7	2	30.75	
1957	7	3	30.19	
1957	7	4	30.55	
1957	7	5	32.72	32.46
1957	7	6	30.61	
1957	7	7	30.76	
1957	7	8	30.46	
1957	7	9	32.16	
1957	7	10	30.58	
1957	7	11	30.83	
1957	7	12	32.36	32.71
1957	7	13	30.44	
1957	7	14	30.52	
1957	7	15	30.76	
1957	7	16	30.89	
1957	7	17	31.21	
1957	7	18	31.03	
1957	7	19	31.87	32.33
1957	7	20	31.92	
1957	7	21	31.59	
1957	7	22	31.3	
1957	7	23	31.82	
1957	7	24	31.85	
1957	7	25	31.91	
1957	7	26	31.97	31.99
1957	7	27	31.37	
1957	7	28	31.93	
1957	7	29	31.92	
1957	7	30	31.42	
1957	7	31	30.82	
1957	8	1	30.77	
1957	8	2	31.72	32.49
1957	8	3	31.56	
1957	8	4	30.98	
1957	8	5	31.46	
1957	8	6	31.66	
1957	8	7	30.34	
1957	8	8	30.72	
1957	8	9	30.41	32.44
1957	8	10	30.44	
1957	8	11	30.67	
1957	8	12	30.90	
1957	8	13	31.07	
